,STOCK_SYMBOL,STOCK CODE,SECTOR,SUBSECTOR,MKT,OPEN,LAST,CHG%,CHG,VOL,MKT CAP,BETA_1Y,INTERCEPT_1Y,R-SQUARED_1Y,P-VALUE_1Y,BETA STANDARD ERROR_1Y,SKEWNESS_1Y,PEARSON_KURTOSIS_1Y,FISHER_KURTOSIS_1Y,NORMALITY TEST_1Y,annualized_standard_deviation_of_equity_1Y,annualized_return_of_equity_1Y
17,KLK,2445,PLANTATION,PLANTATION,MAIN,22.3,22.44,0.54,0.12,704000.0,24258039000.0,1.269303185066188,0.0008548899395458059,0.2609797887045275,8.019812929144607e-18,0.13646052822165183,0.38272711930924935,6.133012994864305,3.1330129948643046,not normal,4.580327697730021,0.19959396840414878
18,PPB,4065,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,16.76,16.9,0.96,0.16,147000.0,24041922000.0,0.9146948818497954,-0.00020095349304268586,0.25542171440900036,2.0291827482959048e-17,0.09977448213573674,0.4835987187874441,7.800151944360798,4.800151944360798,not normal,3.3364295540717395,-0.054187456499183884
19,PETDAG,5681,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,22.38,23.12,3.86,0.86,113000.0,22968656000.0,1.5120060259676165,0.001068041845353125,0.3063492594793216,3.1598429468456584e-21,0.14535584143817076,0.5173066715209059,4.374350321810657,1.374350321810657,not normal,5.035930442273395,0.24736950797728197
20,HLFG,1082,FINANCIAL SERVICES,BANKING,MAIN,19.54,19.66,-0.1,-0.02,77000.0,22560182000.0,0.8386934523956918,0.0006490251601675745,0.2896464849743402,5.989619127608864e-20,0.083911859653965,0.44345360843383996,6.970979634885531,3.9709796348855306,not normal,2.8727890688820024,0.18060827537867552
21,TM,4863,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS SERVICE PROVIDERS,MAIN,5.59,5.8,3.57,0.2,1402000.0,21968476000.0,0.9769809170922537,0.00018092367729119903,0.20743411193680733,4.7187741056158814e-14,0.12200584545247646,0.03472365883878107,4.686766546065387,1.6867665460653871,not normal,3.9544001237041813,0.030426515299073476
22,MRDIY,5296,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,2.1,2.12,1.44,0.03,2179000.0,19984564000.0,0.45644238591439945,-0.0006799378881649564,0.050396778922583985,0.0003768761506413573,0.12658219560437847,0.07241326326944425,4.55414404321262,1.5541440432126201,not normal,3.748169266542345,-0.1569434088182965
23,GENTING,3182,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,4.73,4.77,1.06,0.05,505000.0,18492794000.0,0.8729439422600124,0.00015514311723864338,0.18360665924111166,1.8843258879177035e-12,0.11760040729195426,0.9470250808064785,12.900981316212645,9.900981316212645,not normal,3.7555777686294403,0.029802042203363133
24,HAPSENG,3034,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,7.27,7.36,1.66,0.12,216000.0,18324056000.0,1.002875995976835,-4.009424674479579e-05,0.2468974495358351,8.319108418450772e-17,0.11190073823930083,0.4828464976821879,5.133345267889863,2.1333452678898626,not normal,3.7206905650178985,-0.02246340898577548
25,GENM,4715,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,2.96,3.01,1.35,0.04,3622000.0,17873514000.0,0.8133481877610859,0.0002671546318828841,0.18576723332369713,1.3543650131403844e-12,0.10878855102345909,0.4240318895725876,5.234167080593206,2.234167080593206,not normal,3.4787768000214374,0.06493273514187559
26,SIME,4197,CONSUMER PRODUCTS & SERVICES,AUTOMOTIVE,MAIN,2.34,2.32,-0.43,-0.01,1827000.0,15799011000.0,0.7418603474219125,0.0004846774587140331,0.14632387529888138,4.988246611992073e-10,0.11447959564438165,1.3147355528043634,8.758918795698472,5.758918795698472,not normal,3.5751904334078977,0.12568194942490485
27,DIALOG,7277,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,2.32,2.37,1.72,0.04,740000.0,13380794000.0,1.7404802057325102,-3.7911101435933475e-05,0.3416121169840583,5.021641909712241e-24,0.1543690841955536,0.39285947096864066,5.629283433649204,2.6292834336492037,not normal,5.489554150153381,-0.07029441100584355
28,AMBANK,1015,FINANCIAL SERVICES,BANKING,MAIN,4.0,4.02,1.01,0.04,615000.0,13323023000.0,1.0651034994673203,0.001457681551499393,0.2512609834587296,4.048011832888095e-17,0.1174658090041436,0.10378302523436152,4.225788452004033,1.225788452004033,not normal,3.9170931759326564,0.4189072641811251
29,KLCC,5235SS,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,7.05,7.07,0.14,0.01,3000.0,12763705000.0,0.2685872928717821,0.0003853357558172737,0.03273196155789351,0.004337255432839001,0.09328027597405522,-0.534102425374286,5.562275758773875,2.5622757587738754,not normal,2.736743302940958,0.12235353428885465
30,QL,7084,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,5.02,5.05,0.6,0.03,185000.0,12289969000.0,0.4810156370351902,-0.0004368691168140138,0.05429228200525584,0.00022040913604014545,0.12825832714808208,0.02433997858759261,4.861221737536211,1.8612217375362112,not normal,3.8056142532818065,-0.10499145659959808
31,WPRTS,5246,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,3.46,3.46,0.0,0.0,568000.0,11798600000.0,0.6525803278912815,-0.0005574531337099981,0.07825286657680965,8.061430653722362e-06,0.14308915058293875,0.30684993944076117,7.134388954966434,4.134388954966434,not normal,4.3004952097815545,-0.14230533004191714
32,INARI,0166,TECHNOLOGY,SEMICONDUCTORS,MAIN,2.91,2.94,0.68,0.02,875000.0,10905464000.0,1.200899251264374,-0.00047671774309935753,0.165910019752041,2.7360600803446895e-11,0.17202583573992156,-0.33235441841024144,3.9504539524221456,0.9504539524221456,not normal,5.435066783270843,-0.15574535558950076
33,AIRPORT,5014,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,6.22,6.24,0.32,0.02,197000.0,10353357000.0,1.0056452874759205,0.0004035191720533466,0.16199511100442418,4.911336011435286e-11,0.14612822295014533,0.600726383434574,4.791089412423025,1.791089412423025,not normal,4.606048294348281,0.07745567110720031
34,GAMUDA,5398,CONSTRUCTION,CONSTRUCTION,MAIN,3.81,3.83,0.52,0.02,308000.0,9781555000.0,0.8385785379299878,0.0016751148162333948,0.11180076290205626,7.281416217722577e-08,0.15100576065316096,0.5489069551383607,6.060876155950963,3.0608761559509627,not normal,4.623341546935658,0.4898463100734858
35,BKAWAN,1899,PLANTATION,PLANTATION,MAIN,23.0,23.5,0.09,0.02,5000.0,9389083000.0,0.6158117250250706,0.0007997757577460101,0.11759978751291551,3.187313378970285e-08,0.10776914687602798,0.24406650958460366,6.4926854987729214,3.4926854987729214,not normal,3.3103910821515092,0.22663918817671513
36,F&N,3689,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,23.04,23.0,-0.17,-0.04,25000.0,8435906000.0,0.4900077677582369,-0.00040322001548423816,0.039615184777259525,0.001668056359833318,0.15413871065905077,0.0034861042823983055,5.383148797730368,2.3831487977303683,not normal,4.538441480915825,-0.10843868320190997
37,TIMECOM,5031,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS SERVICE PROVIDERS,MAIN,4.4,4.5,2.27,0.1,72000.0,8264637000.0,0.5434401423885986,-4.352760874423666e-05,0.08470845501879892,3.286270373184254e-06,0.11412611092866658,-0.13467741662496893,3.8528642074087327,0.8528642074087327,not normal,3.4420957990781065,-0.008133696132075152
38,SUNWAY,5211,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,1.62,1.62,0.0,0.0,143000.0,7993209000.0,0.46803769558746044,-0.00012420375203735522,0.0785995702121771,7.682789700843023e-06,0.10237924201042756,-0.168195303553716,3.416948103898645,0.4169481038986449,not normal,3.077551754223342,-0.02165118297400559
39,HEIM,3255,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,24.6,24.96,1.05,0.26,50000.0,7540366000.0,0.4205370922907895,0.0005883939324017974,0.03944220562659862,0.0017084629283646237,0.1325874503151949,1.8862277099349198,12.468741600607116,9.468741600607116,not normal,3.903537262294066,0.1595655247475829
40,CARLSBG,2836,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,24.0,23.98,-0.08,-0.02,20000.0,7331837000.0,0.3504231847773323,0.0004523489434836338,0.03801253215028166,0.0020824546568212593,0.11262403870251081,2.144910195489465,17.803471186308045,14.803471186308045,not normal,3.3133250993019128,0.13177828313593265
41,VITROX,0097,TECHNOLOGY,SEMICONDUCTORS,MAIN,7.61,7.57,-0.53,-0.04,16000.0,7150963000.0,1.1407007224551846,-0.0006178076345707339,0.10973950729545505,9.757117918626446e-08,0.2075705432435034,-0.06713009394233223,8.30301607712832,5.303016077128319,not normal,6.34782334123225,-0.2011745462919584
42,MPI,3867,TECHNOLOGY,SEMICONDUCTORS,MAIN,32.4,32.28,-0.37,-0.12,13000.0,6775069000.0,1.549335141208431,-0.0008357301305679614,0.1740597047235716,8.031483603083683e-12,0.21561925211383964,0.129059847734771,8.404795199908177,5.404795199908177,not normal,6.84590500518809,-0.2612044435178965
43,TOPGLOV,7113,HEALTH CARE,HEALTH CARE EQUIPMENT & SERVICES,MAIN,0.8,0.805,1.26,0.01,77140000.0,6606720000.0,1.6487066623493698,-0.005389132884876845,0.10109110018997142,3.313528177847537e-07,0.3140955108138821,1.0796975012472922,8.371290326535785,5.371290326535785,not normal,9.559200034238874,-0.7860456169917105
44,IJM,3336,CONSTRUCTION,CONSTRUCTION,MAIN,1.76,1.78,1.14,0.02,218000.0,6492668000.0,0.7038292149057106,0.000443400408632153,0.10849659646489976,1.1637487270631737e-07,0.12889548146716215,0.3207046698500362,4.32933855302832,1.32933855302832,not normal,3.939071380522681,0.10887913117389525
45,YINSON,7293,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,2.1,2.1,0.0,0.0,785000.0,6409943000.0,0.6539475498199622,-6.870604225316162e-05,0.049689996405899356,0.0004154100462373963,0.18270820146999764,-0.14577938511520924,10.40020191518855,7.40020191518855,not normal,5.408079317558818,-0.05059183534707257
46,YTL,4677,UTILITIES,"GAS, WATER & MULTI-UTILITIES",MAIN,0.565,0.565,0.0,0.0,354000.0,6227861000.0,1.0317485027892794,-0.00017604822666659496,0.1761520980006543,5.85279352969547e-12,0.14255104821837428,1.371627556661569,7.718692906386923,4.718692906386923,not normal,4.5317355184356565,-0.0680218346455872
47,UTDPLT,2089,PLANTATION,PLANTATION,MAIN,14.5,14.58,1.25,0.18,176000.0,6069195000.0,0.2916089689383676,0.0003558965524465851,0.04608042226279099,0.0006831177745093292,0.0847647901401355,-0.5631941937774048,17.328281727899327,14.328281727899327,not normal,2.504247624982661,0.11609975198335531
48,IGBREIT,5227,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,1.65,1.66,0.0,0.0,118000.0,5948085000.0,0.270969891878505,2.273421375878681e-05,0.029723072023922093,0.006604357232031034,0.09890972654732295,0.5394350306810473,5.728209052897894,2.7282090528978937,not normal,2.897402359273018,0.02259951967698015
49,YTLPOWR,6742,UTILITIES,"GAS, WATER & MULTI-UTILITIES",MAIN,0.72,0.725,0.69,0.005,744000.0,5914701000.0,0.6828089907634143,0.0005628011399058273,0.07139443120285477,2.0842948089800815e-05,0.1573256959981782,2.4851912225143105,19.688143016848084,16.688143016848084,not normal,4.710876080794919,0.129658296376157
50,GENP,2291,PLANTATION,PLANTATION,MAIN,6.55,6.59,-0.15,-0.01,15000.0,5913591000.0,0.953465633560519,0.0003097892489930839,0.11837465180866279,2.8532925667459985e-08,0.16623967409572432,1.332579234993671,8.790466487576891,5.790466487576891,not normal,5.108698881283099,0.04417542273819541
51,MYEG,0138,TECHNOLOGY,DIGITAL SERVICES,MAIN,0.785,0.79,0.64,0.005,12288000.0,5852807000.0,0.9640331134406148,0.00014523321266678355,0.08908413199814885,1.7851494318633673e-06,0.1969463184399466,1.0486823080183567,7.041179491368637,4.041179491368637,not normal,5.954240790471607,-0.016663163567223194
52,BIMB,5258,FINANCIAL SERVICES,BANKING,MAIN,2.64,2.65,0.0,0.0,83000.0,5711463000.0,0.5998489181255575,-0.0009999844866777296,0.0435329726224405,0.0009707467556472822,0.17963240207354064,-6.799656266217942,83.86606383582304,80.86606383582304,not normal,5.29989586385751,-0.2513351905369995
53,HARTA,5168,HEALTH CARE,HEALTH CARE EQUIPMENT & SERVICES,MAIN,1.89,1.66,-10.75,-0.2,52387000.0,5689827000.0,0.8614851878199195,-0.004714602921605177,0.03663482798501096,0.002520728829825923,0.2822364915957806,0.14597001796106399,6.355634412958399,3.3556344129583993,not normal,8.297272522276351,-0.7301663077815033
54,FGV,5222,PLANTATION,PLANTATION,MAIN,1.52,1.52,0.66,0.01,736000.0,5545190000.0,0.7860279303028413,0.0008396729221963162,0.09441736677600607,8.46433057644697e-07,0.15552243118191625,0.674044076421912,6.269767211025718,3.2697672110257177,not normal,4.715705275694822,0.20690579632759976
55,ABMB,2488,FINANCIAL SERVICES,BANKING,MAIN,3.55,3.55,0.0,0.0,147000.0,5495776000.0,0.8325615308243117,0.002004104338708781,0.13805458519702588,1.6703086729022873e-09,0.1329069715169304,-0.34281700661702186,8.039522283964748,5.039522283964748,not normal,4.130717938650625,0.6318005531871067
56,SCIENTX,4731,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,3.46,3.49,1.16,0.04,108000.0,5412990000.0,0.519970942761133,-0.0006711301535293289,0.0743508663173881,1.3845029124436079e-05,0.11721311713683014,0.0689405865654665,3.337114116441453,0.33711411644145306,not normal,3.51536704098193,-0.15359865699433506
57,IOIPG,5249,PROPERTY,PROPERTY,MAIN,0.97,0.97,-0.51,-0.005,849000.0,5340961000.0,0.7847095681640601,-0.0005222632635435441,0.11165525925358044,7.433535899512857e-08,0.14140900991826075,-0.24071413564136226,5.2541014697948745,2.2541014697948745,not normal,4.329163361348285,-0.138163122071424
58,LPI,8621,FINANCIAL SERVICES,INSURANCE,MAIN,13.2,13.18,0.61,0.08,9000.0,5250685000.0,0.14040823902056548,-0.00011147955827994354,0.03820269964055551,0.0020283092939100654,0.045009511580991486,0.28255837592619265,10.205444269576923,7.2054442695769225,not normal,1.324281109033738,0.0049039550514009544
59,SUNREIT,5176,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,1.51,1.52,0.66,0.01,320000.0,5205708000.0,0.36100893982370214,0.00039787430594415997,0.05822158998227024,0.0001283012115936906,0.09276139022203926,0.4947348487398281,4.669245075931864,1.6692450759318644,not normal,2.7581034037234007,0.12314065169806154
60,BURSA,1818,FINANCIAL SERVICES,OTHER FINANCIALS,MAIN,6.41,6.41,0.16,0.01,108000.0,5187607000.0,0.465044163516166,-0.00043886947881747643,0.0876127327231129,2.192195068468582e-06,0.09587759919960337,1.122356114101521,13.15354848341495,10.15354848341495,not normal,2.8963110633272104,-0.09410736080320037
61,D&O,7204,TECHNOLOGY,SEMICONDUCTORS,MAIN,4.14,4.13,0.49,0.02,90000.0,5109665000.0,1.4163703265871752,-0.0004176843836600986,0.13369295723190308,3.147221262143087e-09,0.23034322075172206,0.21099054444873555,4.958852623383624,1.958852623383624,not normal,7.1409694148370715,-0.1827089972574668
62,GREATEC,0208,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,4.0,4.01,0.5,0.02,167000.0,5021062000.0,1.6416510517562286,-0.0018320759797234383,0.13341304552029684,3.277515915538071e-09,0.2673035529772253,-0.3290176465261515,7.721169639022677,4.721169639022677,not normal,8.285454151283668,-0.45194513635599365
63,UNISEM,5005,TECHNOLOGY,SEMICONDUCTORS,MAIN,3.01,2.99,-0.66,-0.02,301000.0,4823107000.0,1.3569852685458685,-0.0010211968644042964,0.11632559394120967,3.823089643325684e-08,0.23894645393905342,0.2465992064021636,8.533940370828919,5.533940370828919,not normal,7.334527005154637,-0.3010654536414584
64,AFFIN,5185,FINANCIAL SERVICES,BANKING,MAIN,2.09,2.11,0.96,0.02,298000.0,4668016000.0,0.786214893883413,0.000986510926609731,0.13920093560833807,1.4134895689846023e-09,0.12490736322126203,-0.555191350286634,10.837410546546376,7.837410546546376,not normal,3.884676048495897,0.2694686056007358
65,FRONTKN,0128,TECHNOLOGY,SEMICONDUCTORS,MAIN,2.91,2.87,-1.71,-0.05,203000.0,4535038000.0,1.4546045965062615,-3.5931593975179567e-05,0.11488898635514802,4.692104078014107e-08,0.2579417173156134,0.6156900672909813,7.48132349322292,4.48132349322292,not normal,7.911163770533699,-0.12047604193388384
66,ASTRO,6399,TELECOMMUNICATIONS & MEDIA,MEDIA,MAIN,0.86,0.865,0.58,0.005,526000.0,4510548000.0,0.18772542682044827,-0.0007179579871716369,0.010947952945342263,0.10088191566609261,0.11399430897423844,-0.6777540449870695,7.3120829230032,4.3120829230032,not normal,3.3074345413876216,-0.15422460176726038
67,UWC,5292,TECHNOLOGY,SEMICONDUCTORS,MAIN,3.97,3.98,0.76,0.03,117000.0,4383433000.0,1.4546156660833993,-0.0010195866363912952,0.1252241618081971,1.068817058004255e-08,0.24562328830280294,0.3397889914987968,5.241852789219403,2.2418527892194033,not normal,7.577724506978797,-0.30722922473621694
68,CHINHIN,5273,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,4.97,4.95,-1.0,-0.05,533000.0,4381156000.0,0.6700215058237098,0.006099618756585463,0.01614561520877949,0.046047998649585295,0.3341518071266947,2.193955714769798,17.20171907061332,14.201719070613319,not normal,9.72066691289447,2.9719922238930603
69,MBSB,1171,FINANCIAL SERVICES,OTHER FINANCIALS,MAIN,0.59,0.595,0.85,0.005,414000.0,4267033000.0,0.9844757836896049,0.00015392816577984984,0.20648370293428137,5.477068368365408e-14,0.12329828359034313,0.2844760786476626,4.369206145275193,1.369206145275193,not normal,3.9938961316642976,0.022697999785348255
70,ORIENT,4006,CONSUMER PRODUCTS & SERVICES,AUTOMOTIVE,MAIN,6.75,6.81,0.15,0.01,2000.0,4224881000.0,0.47460774702552516,0.0013727393539419873,0.08893019282800002,1.8239432748208093e-06,0.09705166510522241,0.04898478529356741,5.308514643006007,2.3085146430060073,not normal,2.9338967377936656,0.42858632661537
71,GASMSIA,5209,UTILITIES,"GAS, WATER & MULTI-UTILITIES",MAIN,3.2,3.23,0.94,0.03,584000.0,4147320000.0,0.18994199785498703,0.0009745177841399198,0.017052439354273252,0.040297834893135084,0.09213186812901439,2.1737188418172457,21.19772079630808,18.19772079630808,not normal,2.6814046807965117,0.3055725236570934
72,PMBTECH,7172,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,3.22,3.29,1.86,0.06,304000.0,4132761000.0,1.058566088226406,0.005217692779309242,0.034314519696774654,0.003479420368404841,0.3587681022830908,2.607719706058851,15.834638096738482,12.834638096738482,not normal,10.53449285954865,2.0670670012645327
73,LCTITAN,5284,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,1.72,1.74,1.16,0.02,123000.0,4023514000.0,0.7552094471010476,-0.0006970444893727325,0.09943621681828337,4.182921387191801e-07,0.14520090200948477,0.7717080307696632,7.144653053096869,4.144653053096869,not normal,4.414990119634697,-0.17557622157594
74,PAVREIT,5212,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,1.32,1.31,-0.76,-0.01,58000.0,4002995000.0,0.3024145373023212,4.826565741210548e-05,0.036320522169912,0.0026330937259489238,0.09951988957483103,-0.069660132697236,6.396460625561809,3.396460625561809,not normal,2.925238230688833,0.02797130708228579
75,UOADEV,5200,PROPERTY,PROPERTY,MAIN,1.64,1.65,0.61,0.01,29000.0,3974162000.0,0.22205212394476448,0.0003309106499256121,0.02042505444817222,0.024687701085654327,0.09824469580816653,0.15204212830911973,5.409748950588951,2.409748950588951,not normal,2.864230324410612,0.10689643053996245
76,KPJ,5878,HEALTH CARE,HEALTH CARE PROVIDERS,MAIN,0.88,0.875,-0.57,-0.005,327000.0,3942321000.0,0.509835412136497,-0.0008134796831107352,0.04858157782315245,0.00048393953325305013,0.14414411815716316,0.3377519578507664,4.3277741661766305,1.3277741661766305,not normal,4.264114009404416,-0.1925113973006829
77,VS,6963,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,1.0,1.01,0.0,0.0,855000.0,3877971000.0,0.820854732288764,-0.0010686189145310175,0.04307036887627504,0.0010347564871404187,0.24719174865113971,-1.0100944013695743,12.49785624087603,9.49785624087603,not normal,7.29141183646947,-0.30100647206391806
78,AEONCR,5139,FINANCIAL SERVICES,OTHER FINANCIALS,MAIN,14.0,13.98,-0.14,-0.02,10000.0,3569202000.0,0.5992027666140293,0.0008539845718214926,0.07272593549015983,1.733696345888676e-05,0.13669422465913797,-0.11214460147540169,5.630504221571081,2.6305042215710808,not normal,4.0960360473505775,0.2297030739832837
79,MFCB,3069,UTILITIES,ELECTRICITY,MAIN,3.5,3.5,0.57,0.02,19000.0,3459232000.0,0.39962157426797823,-0.0001262856982890843,0.07987101613043013,6.439682861926233e-06,0.08665540071650465,-0.003051951512910737,3.8863692378952464,0.8863692378952464,not normal,2.606687322771704,-0.015248506624768732
